title,type,genres,releaseYear,imdbAverageRating,imdbNumVotes,availableCountries,movie_quality_score,movie_quality_category
David,movie,"Action, Comedy, Crime",2013.0,6.2,2882.0,"AG, AL, AO, AU, AZ, BA, BB, BM, BS, BY, BZ, CA, CI, CL, CM, CV, DO, FJ, GH, GT, IN, JM, JP, KE, LC, MC, ME, MG, MK, ML, MU, MY, MZ, NE, NG, NZ, PK, RS, SC, SG, SN, TC, TH, TR, TT, TW, TZ, UG, US, ZA, ZM, ZW",3.1499694935936566,Low
Itxaso,tv,Drama,2023.0,6.2,67.0,"AD, AG, AL, AO, AU, AZ, BA, BB, BG, BM, BS, BY, BZ, CA, CI, CM, CV, CY, EE, ES, FJ, GB, GG, GH, GI, GQ, IE, IN, IS, JM, KE, LC, LI, LT, LV, MC, ME, MG, MK, ML, MT, MU, MZ, NE, NG, NZ, PH, PK, RS, SC, SG, SI, SK, SN, TC, TT, TZ, UG, US, ZA, ZM, ZW",3.1499694935936566,Low
My Instant Death Ability is Overpowered,tv,"Action, Adventure, Animation",2024.0,6.2,830.0,"JP, KR",3.1499694935936566,Low
Escape from Raqqa,movie,"Drama, Thriller",2019.0,6.2,433.0,"AD, FR, GF, MC, PF",3.1499694935936566,Low
Rivals,movie,"Action, Crime, Drama",2008.0,6.2,1005.0,"DK, FI, MT, NO, SE",3.1499694935936566,Low
Crazy Awesome Teachers,movie,"Comedy, Crime, Drama",2020.0,6.2,559.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW",3.1499694935936566,Low
Spiritwalker,movie,"Action, Fantasy, Mystery",2020.0,6.2,2215.0,KR,3.1499694935936566,Low
Dienstbereit - Nazis und Faschisten im Auftrag der CIA,movie,"Documentary, History, War",2013.0,6.2,207.0,"AT, BE, BG, CH, CY, CZ, DE, DK, EE, ES, FI, FR, GB, GF, GR, HR, HU, IS, IT, LI, LT, LU, LV, MT, NL, NO, PF, PL, PT, RO, SE, SI, SK",3.1499694935936566,Low
My Isekai Life: I Gained a Second Character Class and Became the Strongest Sage in the World!,tv,"Animation, Fantasy",2022.0,6.2,1074.0,"AR, BO, BR, CL, CO, CR, CU, DO, EC, GT, HK, HN, ID, IN, JP, KR, MX, MY, NI, PA, PE, PH, PK, PY, SG, SV, TH, TW, UY, VE",3.1499694935936566,Low
The Piano Lesson,movie,"Drama, Music",2024.0,6.2,3969.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW",3.1499694935936566,Low
Not Out,movie,"Drama, Sport",2021.0,6.2,18.0,KR,3.1499694935936566,Low
Too Old for Fairy Tales,movie,"Comedy, Family",2022.0,6.2,1900.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW",3.1499694935936566,Low
Bob Marley: One Love,movie,"Biography, Drama, Music",2024.0,6.2,32943.0,"AG, AR, BB, BO, BR, BZ, CL, CO, CR, DO, EC, GT, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE",3.1499694935936566,Low
One,movie,"Drama, Thriller",2021.0,6.2,3092.0,"AD, AE, AG, AL, AO, AR, AU, AZ, BA, BB, BH, BM, BO, BR, BS, BY, BZ, CA, CI, CL, CM, CO, CR, CU, DO, DZ, EC, EG, FJ, GB, GG, GH, GI, GT, HK, HN, ID, IN, IQ, JM, JO, KE, KW, LB, LC, LY, MA, MC, MD, ME, MG, MK, ML, MU, MX, MY, MZ, NE, NG, NI, NZ, OM, PA, PE, PH, PK, PS, PY, QA, RS, SA, SC, SG, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW",3.1499694935936566,Low
BUCCHIGIRI?!,tv,"Action, Adventure, Animation",2024.0,6.2,948.0,JP,3.1499694935936566,Low
If Only,tv,Drama,2022.0,6.2,1686.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GG, GH, GI, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW",3.1499694935936566,Low
The Cursed,movie,"Fantasy, Horror, Mystery",2021.0,6.2,19294.0,"AL, AO, BA, BG, CI, CM, CV, CZ, GH, GQ, HR, HU, JP, KE, ME, MG, MK, ML, MT, MU, MZ, NE, NG, PL, RO, RS, SI, SK, SN, TZ, UG, ZA, ZM, ZW",3.1499694935936566,Low
Sword Art Online Extra Edition,movie,"Action, Adventure, Animation",2013.0,6.2,2211.0,"JP, KR",3.1499694935936566,Low
The Noel Diary,movie,"Comedy, Drama, Romance",2022.0,6.2,20840.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW",3.1499694935936566,Low
Copshop,movie,"Action, Thriller",2021.0,6.2,41192.0,"AE, AT, AU, BH, DE, DZ, EG, HK, IQ, IT, JO, KR, KW, LB, LY, MA, MY, NZ, OM, PH, PS, QA, SA, SG, SM, TN, YE",3.1499694935936566,Low
Across the Waters,movie,"Drama, History, War",2016.0,6.2,1106.0,"DK, FI, NO, SE",3.1499694935936566,Low
Olanlar Oldu,movie,Comedy,2017.0,6.2,4694.0,TR,3.1499694935936566,Low
Kamulah Satu-Satunya,movie,"Comedy, Drama",2007.0,6.2,44.0,ID,3.1499694935936566,Low
The Firefly,movie,Drama,2001.0,6.2,109.0,JP,3.1499694935936566,Low
Nailed It! Mexico,tv,"Game-Show, Reality-TV",2019.0,6.2,339.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW",3.1499694935936566,Low
Violette & François,movie,"Comedy, Crime, Drama",1977.0,6.2,364.0,"BG, CY, CZ, DK, EE, ES, FI, GR, HR, HU, IS, IT, LT, LV, MT, NL, NO, PT, RO, SE, SI, SK",3.1499694935936566,Low
Bogdan Boner: Pierwszy dzien szkoly,movie,"Animation, Comedy, Short",2024.0,6.2,41.0,PL,3.1499694935936566,Low
Ahir Shah: Ends,movie,"Comedy, Documentary",2024.0,6.2,64.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GR, GT, HN, HR, HU, ID, IE, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NL, NO, NZ, PE, PH, PK, PL, PS, PT, PY, QA, RO, RS, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, ZA, ZM, ZW",3.1499694935936566,Low
The Atom: A Love Affair,movie,Documentary,2019.0,6.2,114.0,"AT, BE, BG, CH, CY, CZ, DE, EE, ES, FR, GB, GR, HR, HU, IE, IS, IT, LT, LU, LV, NL, PL, PT, RO, SI, SK",3.1499694935936566,Low
The Eighth Happiness,movie,Comedy,1988.0,6.2,492.0,"HK, ID, MY, PH, SG, TH, TW",3.1499694935936566,Low
Killer Toon,movie,"Horror, Thriller",2013.0,6.2,2340.0,KR,3.1499694935936566,Low
Single All the Way,movie,"Comedy, Drama, Romance",2021.0,6.2,20769.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW",3.1499694935936566,Low
Anne+,movie,Drama,2021.0,6.2,2192.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW",3.1499694935936566,Low
Dava,movie,Drama,2001.0,6.2,68.0,SC,3.1499694935936566,Low
I'll Be Home for Christmas,movie,"Drama, Musical",2019.0,6.2,1199.0,"DK, FI, NO, SE",3.1499694935936566,Low
Wonderland,movie,"Drama, Sci-Fi",2024.0,6.2,1948.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW",3.1499694935936566,Low
Hit Me Anyone One More Time!,movie,"Comedy, Drama",2019.0,6.2,643.0,JP,3.1499694935936566,Low
Place Vendôme,movie,"Crime, Drama",1998.0,6.2,2718.0,"CY, DK, FI, LI, MT, NO, SE",3.1499694935936566,Low
Have You Ever Seen Fireflies?,movie,"Comedy, Drama",2021.0,6.2,5743.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW",3.1499694935936566,Low
The Drug King,movie,"Action, Crime, Drama",2018.0,6.2,3950.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW",3.1499694935936566,Low
Comedy Royale,tv,"Comedy, Game-Show, Reality-TV",2023.0,6.2,65.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW",3.1499694935936566,Low
Candlelight in Algeria,movie,"Drama, Mystery, War",1943.0,6.2,519.0,"AT, BE, BG, CZ, DE, ES, FR, GB, GR, HU, IE, IT, LT, LU, PL, PT, RO, SI, SK",3.1499694935936566,Low
Liverleaf,movie,Horror,2018.0,6.2,1410.0,JP,3.1499694935936566,Low
De tu ventana a la mía,movie,Drama,2011.0,6.2,1223.0,"AD, ES",3.1499694935936566,Low
Ali Wong: Single Lady,movie,"Comedy, Documentary",2024.0,6.2,1546.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW",3.1499694935936566,Low
Einstein and the Bomb,movie,"Documentary, History",2024.0,6.2,3836.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW",3.1499694935936566,Low
Gotowi na wszystko. Exterminator,movie,"Comedy, Music",2018.0,6.2,637.0,"AT, BE, BG, BM, CH, CY, CZ, DE, DK, EE, ES, FI, FR, GB, GF, GG, GI, GR, HR, HU, IE, IS, IT, LI, LT, LU, LV, MT, NL, NO, PF, PL, PT, RO, SE, SI, SK, TC",3.1499694935936566,Low
Adam by Eve: A Live in Animation,movie,"Animation, Music",2022.0,6.2,589.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW",3.1499694935936566,Low
The Mad Monk,movie,"Comedy, Fantasy",1993.0,6.2,2273.0,"HK, ID, IN, JP, KR, MY, PH, PK, SG, TH, TW",3.1499694935936566,Low
Nobunaga Concerto: The Movie,movie,"Adventure, Comedy, Drama",2016.0,6.2,480.0,JP,3.1499694935936566,Low
Nielegalni,tv,"Action, Thriller",2018.0,6.2,224.0,PL,3.1499694935936566,Low
Made in France,movie,"Crime, Drama, Thriller",2015.0,6.2,2447.0,"AD, FR, GF, MC, PF",3.1499694935936566,Low
Til Death Do Us Part,tv,"Sci-Fi, Thriller",2019.0,6.2,233.0,"AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, DE, DO, EC, EE, FJ, FR, GB, GF, GG, GH, GI, GQ, GT, HK, HN, ID, IE, IN, IS, JM, JP, KE, KR, LC, LI, LT, LU, LV, MC, ME, MG, MK, ML, MT, MU, MX, MZ, NE, NG, NI, NZ, PA, PE, PF, PH, PK, PY, RS, SC, SG, SI, SK, SN, SV, TC, TH, TT, TW, TZ, UG, US, UY, VE, ZA, ZM, ZW",3.1499694935936566,Low
Rompis,movie,"Drama, Romance",2018.0,6.2,241.0,"ID, MY, PH, SG, TH",3.1499694935936566,Low
A Land Imagined,movie,"Drama, Mystery",2018.0,6.2,1568.0,"AE, AG, AL, AO, AR, AT, AZ, BA, BB, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, FI, GB, GG, GH, GI, GQ, GR, GT, HK, HN, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LV, LY, MA, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NO, OM, PA, PE, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW",3.1499694935936566,Low
Meanwhile on Earth,movie,Documentary,2020.0,6.2,239.0,"AT, BE, BG, CH, CY, CZ, DE, DK, EE, ES, FI, FR, GB, GR, HR, HU, IS, IT, LT, LU, LV, NL, PL, PT, RO, SI, SK",3.1499694935936566,Low
Jane,movie,"Drama, Short",2012.0,6.2,7.0,"HK, PH",3.1499694935936566,Low
Love Is Blind: Brazil,tv,"Reality-TV, Romance",2021.0,6.2,913.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW",3.1499694935936566,Low
How Do I Love You?,movie,"Drama, Music, Romance",1966.0,6.2,248.0,"AL, AT, BA, BE, BG, CH, CZ, DE, DK, EE, FI, FR, GR, HR, HU, IS, LT, LU, LV, MD, ME, MK, NL, NO, PL, PT, RO, RS, SE, SI, SK, TR",3.1499694935936566,Low
Open City,movie,"Action, Crime",2008.0,6.2,866.0,KR,3.1499694935936566,Low
Sweet Bobby: My Catfish Nightmare,movie,Documentary,2024.0,6.2,4953.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW",3.1499694935936566,Low
October Faction,tv,"Adventure, Drama, Fantasy",2020.0,6.2,12847.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GG, GH, GI, GQ, GR, GT, HK, HN, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW",3.1499694935936566,Low
Alien Xmas,movie,"Adventure, Animation, Comedy",2020.0,6.2,1721.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW",3.1499694935936566,Low
Today We Fix the World,movie,"Comedy, Drama",2022.0,6.2,1353.0,"AE, AG, AL, AR, BB, BG, BH, BM, BO, BR, BS, BZ, CA, CO, CR, CU, CY, CZ, DK, DO, EC, EE, EG, ES, FI, GT, HN, HU, IL, IQ, IS, IT, JM, JO, KW, LB, LC, LT, LV, MX, NI, NO, OM, PA, PE, PL, PS, PY, QA, RO, SA, SE, SI, SK, SV, TC, TR, TT, US, UY, VE, YE",3.1499694935936566,Low
Crisis,movie,"Drama, Thriller",2021.0,6.2,14566.0,"AD, ES, NL",3.1499694935936566,Low
Dagon,movie,"Fantasy, Horror, Mystery",2001.0,6.2,21891.0,ES,3.1499694935936566,Low
